Unnamed_ 0,id,X,Y,Population,Elevation,Weight,clusters
"3032","1",876027.851499999989755,8530558.424000000581145,"0",369.729003900000009,6.000000000000000,"7"
"3084","2",877044.319600000046194,8530567.088999999687076,"0",359.924011199999995,6.000000000000000,"7"
"3135","3",878070.569200000027195,8529589.356000000610948,"0",368.475006099999973,6.000000000000000,"7"
"3136","4",878060.797299999976531,8530575.748999999836087,"6",358.166992199999981,6.000000000000000,"7"
"3186","5",879096.813599999994040,8528611.596000000834465,"0",519.908019999999965,6.000000000000000,"7"
"3187","6",879087.053799999994226,8529598.001000000163913,"0",386.527008100000103,6.000000000000000,"7"
"3188","7",879077.284899999969639,8530584.402999999001622,"0",381.066986100000008,6.000000000000000,"7"
"3230","8",880191.024199999985285,8520728.796000000089407,"0",436.778015100000061,4.382318484500000,"7"
"3231","9",880181.342000000178814,8521715.235999999567866,"5",432.631011999999998,2.541546933000000,"7"
"3236","10",880132.790900000021793,8526647.388000000268221,"0",749.315002400000026,6.000000000000000,"7"
"3237","11",880123.052700000000186,8527633.809000000357628,"0",727.968017600000053,6.000000000000000,"7"
"3238","12",880113.305099999997765,8528620.226999999955297,"0",604.364013699999987,6.000000000000000,"7"
"3239","13",880103.548300000024028,8529606.642000000923872,"0",389.105987500000026,6.000000000000000,"7"
"3240","14",880093.782099999953061,8530593.052999999374151,"0",382.421997100000056,6.000000000000000,"7"
"3280","15",881226.832300000009127,8518764.437000000849366,"0",518.861999500000024,6.000000000000000,"7"
"3281","16",881217.171899999957532,8519750.893999999389052,"0",465.665985100000000,6.000000000000000,"7"
"3282","17",881207.501999999978580,8520737.346000000834465,"0",448.294006299999978,2.812664452000000,"7"
"3283","18",881197.822799999965355,8521723.796000000089407,"0",439.276001000000008,3.736428201500000,"7"
"3284","19",881188.134300000034273,8522710.242000000551343,"4",490.304992700000014,6.000000000000000,"7"
"3285","20",881178.436400000005960,8523696.686000000685453,"0",664.562011700000198,6.000000000000000,"7"
"3287","21",881159.012499999953434,8525669.562000000849366,"0",793.366027799999983,6.000000000000000,"7"
